,property_type,region,area_m2,price_usd,lat,lon,state
5716,house,Central-West,217.0,327653.99,-16.686891,-49.264794,Goiás
5717,apartment,Central-West,110.0,212194.96,-16.590076,-49.322608,Goiás
5718,apartment,Central-West,125.0,215315.48,-16.686891,-49.264794,Goiás
5719,apartment,Central-West,217.0,399425.82,-16.702919,-49.253848,Goiás
5720,apartment,Central-West,129.0,177869.31,-16.665388,-49.233402,Goiás
5721,apartment,Central-West,128.0,180989.82,-16.665388,-49.233402,Goiás
5722,apartment,Central-West,76.0,113898.77,-16.70317,-49.242835,Goiás
5723,apartment,Central-West,128.0,218435.99,-16.665388,-49.233402,Goiás
5724,apartment,Central-West,149.0,252761.65,-16.677467,-49.274694,Goiás
5726,apartment,Central-West,65.0,103398.86,-16.713165,-49.240524,Goiás
5727,apartment,Central-West,154.0,243400.11,-16.632547,-49.306777,Goiás
5728,apartment,Central-West,110.0,196592.39,-16.641966,-49.330887,Goiás
5729,apartment,Central-West,75.0,92055.17,-16.686891,-49.264794,Goiás
5730,apartment,Central-West,106.0,165387.25,-16.657908,-49.261633,Goiás
5731,apartment,Central-West,183.0,361979.65,-16.668978,-49.232531,Goiás
5732,house,Central-West,132.0,121388.0,-16.686891,-49.264794,Goiás
5734,apartment,Central-West,80.0,131061.59,-16.657863,-49.26141,Goiás
5735,apartment,Central-West,116.0,196592.39,-16.666923,-49.261202,Goiás
5736,apartment,Central-West,75.0,121700.05,-16.688935,-49.262531,Goiás
5737,apartment,Central-West,118.0,170668.72,-16.686891,-49.264794,Goiás
5738,apartment,Central-West,118.0,168195.71,-16.686891,-49.264794,Goiás
5739,house,Central-West,112.0,90494.91,-16.751913,-49.205808,Goiás
5740,house,Central-West,112.0,90494.91,-16.751913,-49.205808,Goiás
5741,apartment,Central-West,58.0,87374.39,-16.686891,-49.264794,Goiás
5742,apartment,Central-West,78.0,109217.99,-16.713023,-49.240381,Goiás
5743,apartment,Central-West,158.0,300745.8,-16.643697,-49.313273,Goiás
5744,apartment,Central-West,108.0,165387.25,-16.710685,-49.241889,Goiás
5745,apartment,Central-West,85.0,98296.19,-16.664812,-49.358463,Goiás
5746,apartment,Central-West,154.0,237190.28,-16.657908,-49.261633,Goiás
5747,apartment,Central-West,97.0,139953.19,-16.643697,-49.313273,Goiás
5749,apartment,Central-West,71.0,126068.77,-16.704326,-49.241303,Goiás
5750,apartment,Central-West,77.0,140423.14,-16.704326,-49.241303,Goiás
5752,apartment,Central-West,154.0,237190.28,-16.657908,-49.261633,Goiás
5753,apartment,Central-West,229.0,433902.2,-16.672836,-49.265665,Goiás
5754,apartment,Central-West,137.0,239343.44,-16.702919,-49.253848,Goiás
5755,apartment,Central-West,137.0,261499.09,-16.702919,-49.253848,Goiás
5756,apartment,Central-West,159.0,307682.7,-16.702919,-49.253848,Goiás
5757,apartment,Central-West,55.0,111714.41,-16.687511,-49.281974,Goiás
5759,apartment,Central-West,195.0,394464.51,-16.702824,-49.258353,Goiás
5760,apartment,Central-West,68.0,79573.11,-16.686891,-49.264794,Goiás
5761,apartment,Central-West,72.0,92055.17,-16.686891,-49.264794,Goiás
5762,apartment,Central-West,179.0,438181.05,-16.711821,-49.265386,Goiás
5763,apartment,Central-West,76.0,112338.51,-16.641966,-49.330887,Goiás
5764,apartment,Central-West,99.0,160867.81,-16.700134,-49.279595,Goiás
5765,apartment,Central-West,175.0,335767.33,-16.650607,-49.336126,Goiás
5766,apartment,Central-West,121.0,204674.53,-16.700134,-49.279595,Goiás
5767,apartment,Central-West,99.0,160793.23,-16.700134,-49.279595,Goiás
5769,apartment,Central-West,177.0,315796.04,-16.650607,-49.336126,Goiás
5770,apartment,Central-West,175.0,343880.67,-16.650607,-49.336126,Goiás
5772,apartment,Central-West,175.0,361667.6,-16.650607,-49.336126,Goiás
5773,apartment,Central-West,175.0,361979.65,-16.650607,-49.336126,Goiás
5774,apartment,Central-West,113.0,102976.97,-16.665164,-49.233557,Goiás
5775,apartment,Central-West,197.0,343256.56,-16.701841,-49.254519,Goiás
5776,apartment,Central-West,197.0,385383.51,-16.701841,-49.254519,Goiás
5777,apartment,Central-West,197.0,399113.77,-16.701841,-49.254519,Goiás
5779,apartment,Central-West,233.0,471197.65,-16.701841,-49.254519,Goiás
5780,apartment,Central-West,182.0,357993.19,-16.643697,-49.313273,Goiás
5782,apartment,Central-West,139.0,278491.23,-16.686891,-49.264794,Goiás
5783,apartment,Central-West,149.0,209074.45,-16.701616,-49.234019,Goiás
5784,apartment,Central-West,171.0,327653.99,-16.792669,-49.359612,Goiás
5785,apartment,Central-West,171.0,324533.48,-16.792669,-49.359612,Goiás
5786,apartment,Central-West,58.0,75302.68,-16.658078,-49.239902,Goiás
5787,apartment,Central-West,78.0,82337.88,-16.685624,-49.279432,Goiás
5788,apartment,Central-West,74.0,99856.45,-16.711833,-49.239689,Goiás
5789,apartment,Central-West,217.0,377582.22,-16.702919,-49.253848,Goiás
5790,house,Central-West,135.0,96735.94,-16.609197,-49.253045,Goiás
5791,apartment,Central-West,105.0,137614.67,-16.709222,-49.320125,Goiás
5792,apartment,Central-West,66.0,95474.94,-16.643697,-49.313273,Goiás
5793,apartment,Central-West,88.0,99856.45,-16.686891,-49.264794,Goiás
5794,apartment,Central-West,79.0,84253.88,-16.686891,-49.264794,Goiás
5795,apartment,Central-West,91.0,112338.51,-16.626219,-49.206639,Goiás
5796,apartment,Central-West,68.0,79573.11,-16.742474,-49.282328,Goiás
5797,apartment,Central-West,68.0,115927.1,-16.686891,-49.264794,Goiás
5798,house,Central-West,180.0,156025.71,-16.686891,-49.264794,Goiás
5799,apartment,Central-West,64.0,84253.88,-16.72562,-49.281609,Goiás
5801,apartment,Central-West,105.0,132567.38,-16.694746,-49.277805,Goiás
5802,apartment,Central-West,57.0,78909.15,-16.686891,-49.264794,Goiás
5803,apartment,Central-West,65.0,83643.7,-16.66813,-49.247733,Goiás
5804,house,Central-West,247.0,104160.09,-16.712135,-49.290482,Goiás
5805,apartment,Central-West,181.0,268364.22,-16.651635,-49.280253,Goiás
5806,apartment,Central-West,82.0,142036.48,-16.686205,-49.27106,Goiás
5807,apartment,Central-West,140.0,193471.88,-16.690458,-49.278923,Goiás
5808,apartment,Central-West,125.0,230918.05,-16.689434,-49.235973,Goiás
5809,apartment,Central-West,73.0,99856.45,-16.685824,-49.277508,Goiás
5810,apartment,Central-West,128.0,218435.99,-16.673714,-49.386167,Goiás
5811,apartment,Central-West,125.0,205163.81,-16.697674,-49.24402,Goiás
5813,apartment,Central-West,161.0,361979.65,-16.748275,-49.201476,Goiás
5814,apartment,Central-West,79.0,135723.75,-16.711568,-49.266992,Goiás
5815,apartment,Central-West,128.0,177869.31,-16.665388,-49.233402,Goiás
5817,apartment,Central-West,79.0,102976.97,-16.711157,-49.241903,Goiás
5818,apartment,Central-West,184.0,233571.11,-16.693055,-49.278865,Goiás
5819,apartment,Central-West,77.0,110472.82,-16.704402,-49.242377,Goiás
5820,apartment,Central-West,148.0,220945.64,-16.702686,-49.235372,Goiás
5821,apartment,Central-West,65.0,93615.42,-16.711382,-49.241173,Goiás
5822,apartment,Central-West,76.0,92055.17,-16.643723,-49.399113,Goiás
5823,apartment,Central-West,108.0,137302.62,-16.706951,-49.249157,Goiás
5824,apartment,Central-West,73.0,121520.1,-16.665117,-49.233589,Goiás
5825,apartment,Central-West,94.0,131061.59,-16.657871,-49.261654,Goiás
5827,apartment,Central-West,65.0,75752.79,-16.72934,-49.277834,Goiás
5828,apartment,Central-West,57.0,78012.85,-16.686891,-49.264794,Goiás
5829,apartment,Central-West,76.0,88934.65,-16.731049,-49.29164,Goiás
5830,apartment,Central-West,130.0,227258.38,-16.668905,-49.261114,Goiás
5831,apartment,Central-West,190.0,374149.65,-16.665393,-49.183087,Goiás
5832,apartment,Central-West,92.0,124820.57,-16.686891,-49.264794,Goiás
5833,apartment,Central-West,106.0,184110.34,-16.707376,-49.266157,Goiás
5834,apartment,Central-West,71.0,99425.54,-16.649025,-49.310947,Goiás
5835,apartment,Central-West,147.0,262123.19,-16.668992,-49.232679,Goiás
5836,apartment,Central-West,65.0,83643.7,-16.66813,-49.247733,Goiás
5838,apartment,Central-West,210.0,310491.16,-16.712423,-49.2419,Goiás
5839,apartment,Central-West,79.0,126254.65,-16.741945,-49.195144,Goiás
5840,house,Central-West,190.0,217811.89,-16.704465,-49.260942,Goiás
5841,apartment,Central-West,167.0,268291.14,-16.668956,-49.232682,Goiás
5842,apartment,Central-West,84.0,82065.52,-16.712337,-49.266994,Goiás
5843,apartment,Central-West,224.0,189381.98,-16.682158,-49.265137,Goiás
5844,house,Central-West,190.0,78909.15,-17.700613,-48.598804,Goiás
5845,apartment,Central-West,140.0,265243.71,-16.706637,-49.262365,Goiás
5846,apartment,Central-West,140.0,265243.71,-16.706637,-49.262365,Goiás
5847,apartment,Central-West,85.0,84906.25,-16.686891,-49.264794,Goiás
5848,apartment,Central-West,63.0,78909.15,-16.724855,-49.277876,Goiás
5849,apartment,Central-West,71.0,93615.42,-16.708444,-49.242547,Goiás
5850,apartment,Central-West,94.0,148349.22,-16.657905,-49.261701,Goiás
5851,apartment,Central-West,74.0,75752.79,-16.711532,-49.281923,Goiás
5852,apartment,Central-West,144.0,241462.02,-16.663285,-49.224203,Goiás
5853,apartment,Central-West,58.0,101003.72,-16.703427,-49.235527,Goiás
5854,house,Central-West,170.0,89956.44,-16.732676,-49.29896,Goiás
5855,apartment,Central-West,58.0,83005.67,-16.686891,-49.264794,Goiás
5856,apartment,Central-West,120.0,113629.19,-16.712761,-49.268154,Goiás
5857,apartment,Central-West,120.0,96735.94,-16.712761,-49.268154,Goiás
5858,apartment,Central-West,76.0,77330.97,-16.709339,-49.31287,Goiás
5859,apartment,Central-West,183.0,239343.44,-16.686891,-49.264794,Goiás
5860,apartment,Central-West,68.0,77330.97,-16.674693,-49.294235,Goiás
5861,apartment,Central-West,138.0,220314.37,-16.698473,-49.27319,Goiás
5863,apartment,Central-West,79.0,94690.99,-16.704707,-49.328186,Goiás
5864,apartment,Central-West,116.0,116785.55,-16.712109,-49.26075,Goiás
5865,apartment,Central-West,112.0,187230.85,-16.693433,-49.288856,Goiás
5866,apartment,Central-West,154.0,249641.14,-16.681011,-49.280594,Goiás
5867,apartment,Central-West,120.0,168507.77,-16.742831,-49.215325,Goiás
5868,house,Central-West,120.0,84253.88,-16.642363,-49.27932,Goiás
5869,apartment,Central-West,107.0,109217.99,-16.735233,-49.274761,Goiás
5870,apartment,Central-West,78.0,116785.55,-16.698269,-49.240708,Goiás
5871,house,Central-West,200.0,284072.97,-17.774447,-48.772909,Goiás
5872,apartment,Central-West,92.0,84253.88,-16.709995,-49.32822,Goiás
5873,apartment,Central-West,189.0,215315.48,-16.694746,-49.277805,Goiás
5874,house,Central-West,129.0,108593.89,-16.721646,-49.297776,Goiás
5876,apartment,Central-West,119.0,115459.02,-16.713839,-49.243211,Goiás
5877,apartment,Central-West,79.0,98296.19,-16.698269,-49.240708,Goiás
5878,apartment,Central-West,200.0,405666.85,-16.703844,-49.281862,Goiás
5879,apartment,Central-West,53.0,99856.45,-16.707413,-49.268388,Goiás
5880,apartment,Central-West,79.0,87374.39,-16.704707,-49.328186,Goiás
5881,apartment,Central-West,93.0,112338.51,-16.698269,-49.240708,Goiás
5882,house,Central-West,200.0,243400.11,-17.774447,-48.772909,Goiás
5884,apartment,Central-West,64.0,81133.37,-16.745821,-49.312065,Goiás
5885,apartment,Central-West,184.0,277725.76,-16.693055,-49.278865,Goiás
5886,house,Central-West,110.0,75752.79,-16.619041,-49.316118,Goiás
5887,house,Central-West,130.0,104160.09,-16.727252,-49.31626,Goiás
5888,apartment,Central-West,100.0,146664.17,-16.700592,-49.27339,Goiás
5889,apartment,Central-West,70.0,99856.45,-16.686891,-49.264794,Goiás
5890,apartment,Central-West,125.0,212194.96,-16.696601,-49.24016,Goiás
5891,apartment,Central-West,178.0,337015.54,-16.702239,-49.2399,Goiás
5892,house,Central-West,90.0,81133.37,-16.686891,-49.264794,Goiás
5893,house,Central-West,161.0,131061.59,-16.781242,-49.296196,Goiás
5894,apartment,Central-West,118.0,195694.71,-16.734024,-49.296818,Goiás
5895,apartment,Central-West,81.0,101003.72,-16.709339,-49.31287,Goiás
5896,apartment,Central-West,100.0,154465.45,-16.657871,-49.261654,Goiás
5897,house,Central-West,145.0,184110.34,-16.610276,-49.320696,Goiás
5898,apartment,Central-West,88.0,115459.02,-16.713023,-49.240381,Goiás
5899,apartment,Central-West,156.0,274605.25,-16.686891,-49.264794,Goiás
5900,apartment,Central-West,144.0,277760.24,-16.663285,-49.224203,Goiás
5901,apartment,Central-West,78.0,75752.79,-16.734857,-49.282913,Goiás
5902,apartment,Central-West,85.0,97847.35,-16.661742,-49.358017,Goiás
5903,apartment,Central-West,85.0,107316.45,-16.661742,-49.358017,Goiás
5904,house,Central-West,126.0,140423.14,-16.68841,-49.288716,Goiás
5905,apartment,Central-West,189.0,358859.13,-16.708782,-49.272736,Goiás
5906,apartment,Central-West,120.0,134182.11,-16.696219,-49.363452,Goiás
5907,apartment,Central-West,97.0,104160.09,-16.731804,-49.283464,Goiás
5908,apartment,Central-West,60.0,82065.52,-16.71532,-49.240493,Goiás
5910,apartment,Central-West,111.0,184110.34,-16.72042,-49.267804,Goiás
5911,apartment,Central-West,120.0,131061.59,-16.665365,-49.233418,Goiás
5913,apartment,Central-West,105.0,104160.09,-16.665223,-49.233516,Goiás
5914,apartment,Central-West,170.0,358859.13,-16.704149,-49.236637,Goiás
5915,house,Central-West,246.0,308930.91,-16.334224,-48.922105,Goiás
5916,apartment,Central-West,120.0,205953.94,-16.686891,-49.264794,Goiás
5917,apartment,Central-West,200.0,234038.56,-16.643697,-49.313273,Goiás
5918,apartment,Central-West,89.0,101003.72,-16.695775,-49.280995,Goiás
5919,apartment,Central-West,68.0,102976.97,-16.693318,-49.277248,Goiás
5920,apartment,Central-West,112.0,173600.15,-16.669022,-49.233011,Goiás
5921,apartment,Central-West,86.0,78012.85,-16.71731,-49.261089,Goiás
5923,apartment,Central-West,86.0,123098.28,-16.712675,-49.239704,Goiás
5924,apartment,Central-West,146.0,202833.42,-16.646668,-49.293876,Goiás
5925,apartment,Central-West,187.0,224677.02,-16.701205,-49.269508,Goiás
5926,apartment,Central-West,92.0,124820.57,-16.733399,-49.342063,Goiás
5927,apartment,Central-West,120.0,140423.14,-16.696219,-49.363452,Goiás
5928,apartment,Central-West,135.0,104537.22,-16.665373,-49.233412,Goiás
5929,house,Central-West,170.0,99856.45,-16.732676,-49.29896,Goiás
5930,apartment,Central-West,169.0,249641.14,-16.686891,-49.264794,Goiás
5931,apartment,Central-West,58.0,99856.45,-16.703427,-49.235527,Goiás
5933,apartment,Central-West,103.0,124508.51,-16.664915,-49.233729,Goiás
5934,apartment,Central-West,140.0,152905.19,-16.682081,-49.265098,Goiás
5935,apartment,Central-West,201.0,315636.63,-16.643697,-49.313273,Goiás
5936,house,Central-West,220.0,142036.48,-16.661617,-49.338409,Goiás
5938,apartment,Central-West,66.0,104160.09,-16.686891,-49.264794,Goiás
5939,apartment,Central-West,57.0,107657.74,-16.699814,-49.266269,Goiás
5940,apartment,Central-West,68.0,77330.97,-16.674693,-49.294235,Goiás
5941,apartment,Central-West,140.0,261978.41,-16.703497,-49.254325,Goiás
5942,apartment,Central-West,140.0,189381.98,-16.686891,-49.264794,Goiás
5943,apartment,Central-West,205.0,374461.71,-16.710075,-49.260586,Goiás
5944,apartment,Central-West,115.0,119941.92,-16.651654,-49.280365,Goiás
5946,apartment,Central-West,177.0,265243.71,-16.668994,-49.233107,Goiás
5947,apartment,Central-West,167.0,265243.71,-16.668956,-49.232682,Goiás
5948,apartment,Central-West,144.0,238719.34,-16.663285,-49.224203,Goiás
5949,apartment,Central-West,78.0,75752.79,-16.734857,-49.282913,Goiás
5950,apartment,Central-West,85.0,96735.94,-16.661742,-49.358017,Goiás
5951,apartment,Central-West,85.0,106097.48,-16.661742,-49.358017,Goiás
5953,apartment,Central-West,103.0,102976.97,-16.71979,-49.258562,Goiás
5954,apartment,Central-West,105.0,104160.09,-16.665223,-49.233516,Goiás
5955,apartment,Central-West,231.0,296448.85,-16.689665,-49.272333,Goiás
5956,house,Central-West,200.0,268291.14,-16.659097,-49.316545,Goiás
5957,house,Central-West,140.0,113629.19,-16.686891,-49.264794,Goiás
5958,house,Central-West,250.0,213443.17,-16.721503,-49.285015,Goiás
5959,house,Central-West,120.0,86800.07,-16.733365,-49.300913,Goiás
5960,house,Central-West,121.0,85221.89,-16.739159,-49.296893,Goiás
5961,house,Central-West,135.0,148349.22,-16.686891,-49.264794,Goiás
5962,house,Central-West,117.0,99856.45,-16.686891,-49.264794,Goiás
5963,house,Central-West,104.0,78909.15,-17.791122,-50.95237,Goiás
5964,house,Central-West,173.0,202833.42,-16.705701,-49.252518,Goiás
5965,apartment,Central-West,177.0,293542.07,-16.668994,-49.233107,Goiás
5966,apartment,Central-West,109.0,142036.48,-16.713383,-49.271438,Goiás
5968,apartment,Central-West,144.0,284072.97,-16.69007,-49.278408,Goiás
5969,apartment,Central-West,168.0,311739.37,-16.650367,-49.33594,Goiás
5970,apartment,Central-West,87.0,131061.59,-16.652492,-49.310123,Goiás
5971,apartment,Central-West,84.0,81133.37,-16.547669,-49.40338,Goiás
5972,apartment,Central-West,115.0,137302.62,-16.709637,-49.264924,Goiás
5973,apartment,Central-West,78.0,93112.8,-16.737182,-49.267851,Goiás
5974,apartment,Central-West,105.0,140423.14,-16.693308,-49.274503,Goiás
5975,apartment,Central-West,79.0,115459.02,-16.741945,-49.195144,Goiás
5976,house,Central-West,123.0,98296.19,-16.643985,-49.237976,Goiás
5977,apartment,Central-West,70.0,99856.45,-16.656897,-49.248447,Goiás
5978,apartment,Central-West,77.0,110472.82,-16.704402,-49.242377,Goiás
5979,apartment,Central-West,94.0,106097.48,-16.704675,-49.328186,Goiás
5981,apartment,Central-West,58.0,104160.09,-16.703427,-49.235527,Goiás
5982,apartment,Central-West,65.0,86800.07,-16.66785,-49.358965,Goiás
5983,apartment,Central-West,70.0,105785.43,-16.684368,-49.281542,Goiás
5984,apartment,Central-West,89.0,143543.65,-16.715705,-49.240678,Goiás
5985,apartment,Central-West,140.0,274605.25,-16.706637,-49.262365,Goiás
5986,apartment,Central-West,76.0,119941.92,-16.672252,-49.223517,Goiás
5987,apartment,Central-West,125.0,205163.81,-16.657872,-49.261654,Goiás
5988,apartment,Central-West,177.0,290207.82,-16.668994,-49.233107,Goiás
5989,apartment,Central-West,178.0,358859.13,-16.699295,-49.255086,Goiás
5990,apartment,Central-West,165.0,305810.39,-16.668986,-49.233014,Goiás
5991,apartment,Central-West,72.0,104537.22,-16.588787,-49.370667,Goiás
5992,apartment,Central-West,159.0,215315.48,-16.717379,-49.2638,Goiás
5993,apartment,Central-West,133.0,171628.28,-16.712494,-49.265883,Goiás
5995,apartment,Central-West,94.0,156025.71,-16.719157,-49.26359,Goiás
5996,apartment,Central-West,128.0,226549.33,-16.686891,-49.264794,Goiás
5997,apartment,Central-West,66.0,74892.34,-16.72934,-49.277834,Goiás
5998,apartment,Central-West,68.0,90494.91,-16.674693,-49.294235,Goiás
5999,apartment,Central-West,65.0,83941.83,-16.66813,-49.247733,Goiás
6000,apartment,Central-West,86.0,148224.42,-16.668973,-49.232867,Goiás
6001,apartment,Central-West,111.0,132667.88,-16.70812,-49.273285,Goiás
